2B1k3/1P1R3P/8/8/6B1/8/6P1/7K b - - 0 62,e8f8
8/8/4Q3/1k6/3B1K2/8/1B6/8 b - - 10 63,b5b4
b7/4k3/1K6/3b4/2q5/8/1n6/8 b - - 21 86,e7f8
2B5/7N/2R5/4p2B/3P2Pk/4P3/4KP1P/8 b - - 0 46,h4h3
2kB4/8/2P5/6B1/p5p1/P4pP1/5K1P/2R5 w - - 1 45,h2h4
8/p7/1b6/2b5/8/5p2/5pk1/3K4 w - - 4 75,d1d2
B7/8/8/8/1PK1BkNp/2P2P1P/6P1/3R2R1 w - - 1 46,g4h2
8/1p2k3/8/8/pp6/7r/3Kb3/5b2 w - - 0 55,d2e1
6B1/4k3/P3B3/3RKP2/2P5/1P6/8/8 w - - 1 57,g8h7
1B6/2P5/3Bk3/8/8/7P/4KP2/8 w - - 1 58,h3h4
8/8/5kp1/4p2p/4Kp1b/4b2P/8/8 w - - 0 61,e4d5
Q1rr4/4k3/8/8/2b3N1/4K3/1q1p4/7b w - - 0 44,a8a7
r1bqkr1R/ppp5/3p1BQ1/4B3/4p3/1P2P3/P1PP1P2/RN2K1N1 b Q - 4 20,e8d7
8/8/3B4/1pB5/1P1P2P1/Pk6/8/5K2 w - - 7 51,g4g5
5B2/1R6/3B4/k4K2/6P1/8/8/8 b - - 1 70,a5a6
2r5/1r2k3/8/P7/2b3N1/3p4/3K4/1q5b w - - 0 40,g4h6
8/5B2/3k4/4R3/2K1B3/8/8/8 w - - 27 72,e5e8
8/6k1/4K3/5R1B/8/8/B7/8 w - - 49 83,h5g6
8/B7/8/3K4/1k6/4Q3/8/2B5 b - - 42 79,b4b5
6k1/R5B1/1P6/4B1P1/4P3/3PK3/8/8 w - - 15 58,g7h8
1r6/8/8/8/1K2kb2/8/2q2r2/6b1 w - - 1 65,b4a5
7B/8/5BQ1/6P1/k1p5/8/2K2P2/8 w - - 1 48,g6h7
4k2b/7q/3p4/3n4/8/8/4K3/1nb5 b - - 1 72,h8g7
8/8/5k2/5B2/5PBK/8/8/8 w - - 3 61,g4h3
8/6kp/B5p1/3B4/5PPP/5K2/3b4/8 w - - 1 55,g4g5
2K1k2r/3n1pp1/5n2/4b2p/8/5r2/8/b7 w k - 0 35,c8b7
5B1B/6P1/8/1k6/8/3R4/2P2P2/6K1 b - - 0 51,b5c6
8/8/8/2q1b3/3bK3/8/8/2k5 b - - 17 73,e5h2
B2k4/1Bn2pp1/7p/1pp5/8/1P2P1P1/4K2P/8 b - - 0 39,d8e7
rn2k2r/p4ppp/8/2b1pP2/5B2/1BNP1P2/P3K2P/b2Q3R w kq - 0 19,d1a1
8/8/3K2p1/k3Bp1p/3PpB2/4P3/6P1/8 w - - 2 59,d4d5
6B1/8/3kBR2/3RpP2/2PbK3/1P6/P7/8 b - - 2 50,d6c6
8/3k2B1/6p1/B1p4p/2P5/6P1/PP5P/R5K1 w - - 1 44,a1e1
8/8/8/4BK1p/3PpB2/4P3/4k1P1/8 w - - 1 63,d4d5
8/1b1r4/1Pb5/8/2K3k1/8/8/5q2 w - - 0 52,c4c5
3N4/8/4QN2/2k5/8/3B1B2/5K2/8 w - - 27 87,f6h7
8/8/2b1p3/p2bK3/5R2/6k1/1R6/8 w - - 2 67,b2c2
N1N5/8/8/6k1/B7/7P/B5K1/2R4R b - - 0 68,g5h6
7B/8/3B1P2/6K1/1P2k3/6P1/8/8 b - - 4 58,e4d5
8/8/8/8/2K5/8/8/1k1rb1b1 b - - 15 82,b1c1
1k6/pp6/4n3/4p1p1/1R6/8/P1P3b1/2K2b2 w - - 0 31,b4b2
8/2K5/8/3k4/3B1B2/8/1Q6/8 b - - 74 95,d5e4
8/8/8/8/1b1b4/pkp5/8/2K5 b - - 3 62,d4g1
6Q1/5B1B/8/5R1R/8/5K1P/7k/8 b - - 8 71,h2h1
8/2K5/8/1k6/8/BQ2B3/8/8 b - - 62 89,b5a6
3b4/1kp5/1pn2r2/bK6/7p/7P/4R3/8 w - - 8 71,b5c4
r7/8/8/7q/1n2k3/1K6/3b1r2/6b1 b - - 9 60,h5h8
8/8/2b5/8/1k6/p4b2/1p6/1K5n w - - 0 63,b1c2
2B5/4k3/8/5K2/8/1B2N3/2N5/8 b - - 34 94,e7d8
6k1/6bp/8/1p3p2/8/5q2/7K/b7 w - - 0 43,h2g1
B1B5/8/8/5Pkp/2N1R1p1/8/6PP/6K1 w - - 1 41,c4d6
r4bnr/p5pp/8/8/6K1/8/1P3PPP/n2kb2q b - - 7 32,h1h2
r1bq1r1R/pppk4/3p1BQ1/4B3/4p3/1P2P3/P1PP1P2/RN2K1N1 w Q - 5 21,g6h7
R7/7p/8/b4K2/k6P/8/8/b7 b - - 1 62,a4b5
8/1k1K2p1/6b1/p1p4p/2bP3P/2R2PP1/P1N5/2Q1B3 w - - 0 50,c1b2
8/5pkp/1p4pb/4p3/p7/P3b3/4K2P/4q3 w - - 0 50,e2e1
8/3k4/8/8/3N4/2N1QB2/5K2/1B6 b - - 10 78,d7d8
8/4QBk1/8/8/4B3/8/3KN3/8 w - - 0 88,f7h5
4N3/8/3R4/p1B5/P7/4B3/1P6/2K1k3 w - - 5 49,e3h6
6k1/8/8/2K2b2/8/8/5p2/q6b b - - 1 59,h1g2
8/2p5/2Bp4/3B2k1/P1P5/5R2/7P/1R4K1 b - - 6 45,g5h6
8/1B6/Bk1K4/8/1p2N3/1P6/2P5/8 b - - 6 55,b6a5
2B5/1B6/P7/1k6/8/8/2P5/2K5 w - - 2 66,a6a7
B1B5/8/8/5P1p/2N1R1pk/8/6PP/6K1 b - - 0 40,h4g5
8/8/2b5/8/8/4k3/5ppK/nb1n4 w - - 0 65,h2h3
8/8/8/4pKp1/5b2/1k3P2/8/b7 w - - 0 46,f5e6
8/8/3k4/8/3NN3/4QB2/5K2/1B6 b - - 12 79,d6e7
8/5p1p/8/1kb2P2/5PP1/7P/1K6/b7 w - - 0 47,b2c2
7k/2B1BR2/4K3/5N2/8/8/8/8 w - - 41 86,f7h7
3B3r/7p/2kQ2pb/r1B2p2/2p5/4P2P/P4PP1/R4RK1 b - - 2 35,c6b7
r5k1/8/3r2K1/8/6p1/2n1b2q/2n5/b7 w - - 6 58,g6f5
8/6k1/3K4/5R1B/8/8/B7/8 b - - 46 81,g7h8
8/1Kp4k/1p5p/2rp4/1b6/8/8/b7 b - - 1 53,h6h5
6k1/5p2/4p2p/3p2pb/4r3/6K1/p7/1b6 b - - 1 48,h5g6
5B2/7R/6P1/8/kB6/P6P/5K2/8 w - - 1 48,h7h8
8/3k4/p7/2p5/2Kb4/2b5/8/8 b - - 3 52,c3e1
r2qk2r/ppp2p1p/6p1/6P1/1KBn1Pb1/P1P1p3/7P/3b2NR b kq - 5 26,h7h6
8/8/8/8/6K1/2bk4/1n1b4/4r3 w - - 34 95,g4f5
2B5/1B6/3k4/8/1KQ5/8/8/8 b - - 13 75,d6e7
RB6/8/3B2R1/Nk2Q3/8/8/8/6K1 b - - 3 52,b5b6
4B3/8/8/8/1QB1k2p/P6K/1P6/8 w - - 3 62,h3h4
8/5pk1/2b1p1p1/4P1nb/8/6K1/8/8 b - - 1 61,g5f3
8/5p2/3kp3/4r1pp/5b2/8/3p2K1/2b5 b - - 1 46,h5h4
4r3/5k1p/8/4b2p/8/6P1/4nPK1/b7 w - - 0 32,g2h3
B1B3Q1/3K4/8/8/6kP/8/7P/8 b - - 0 57,g4h5
8/2k5/8/8/3NNQ2/3B1B2/5K2/8 b - - 16 81,c7d8
8/8/8/2r5/8/1kb2K2/1n1b4/8 b - - 27 91,d2h6
1B3k2/2Q5/4KP2/8/8/8/7B/8 b - - 4 63,f8g8
8/2p5/8/1P1K4/2P2k2/5P2/1b6/b4R2 w - - 0 47,d5c6
3B2k1/2N5/1N2PK2/8/5B2/8/8/8 b - - 3 84,g8h8
8/8/8/8/4K3/1kb3r1/3b1n2/8 w - - 14 85,e4d5
8/8/6B1/8/4R1k1/4K3/B7/8 b - - 10 63,g4g5
7B/8/8/3kB3/8/5KN1/8/6R1 w - - 11 77,g3h1
8/8/b7/k6p/7P/2K1p3/8/3b2q1 b - - 1 68,g1h2
8/k7/P1K3p1/4Bp1p/3PpB2/4P3/6P1/8 b - - 12 57,h5h4
2B2b2/3B4/5k1p/5PpP/4K1P1/8/8/8 w - - 34 77,c8b7
8/8/8/2n5/3k3b/Kp6/8/b7 w - - 2 61,a3b4
2k5/p1p5/1p3K2/1P6/Pb2r3/8/8/6bn b - - 3 49,g1f2
1Q6/5B1B/6N1/5R1R/6K1/8/8/6k1 w - - 11 84,h7g8
8/8/8/b7/P4K2/5p2/6k1/6b1 b - - 3 61,g2f2
1B5k/p3rpp1/3b4/8/6P1/P3P3/1P1K4/R1B5 b - - 0 32,d6b8
8/5K2/5b2/8/5b2/3qk3/8/8 b - - 37 83,f6h8
8/8/8/8/8/6Kb/2r1p3/1b1k4 b - - 5 66,h3g4
8/1K6/p7/1k6/1n6/2b5/8/4b3 b - - 3 65,e1h4
2K1k2r/3n1ppp/5n2/4b3/8/5r2/8/b7 b k - 1 34,h8g8
3b1b2/8/8/8/8/3k4/pp6/3K4 w - - 4 76,d1e1
1q6/1b2kp2/4b2p/2K4P/8/8/6p1/8 w - - 0 62,c5d4
8/8/8/8/1b1b4/1kp5/4K3/r7 b - - 1 64,d4g7
3B1B2/k7/2K5/8/6P1/8/8/1R6 b - - 17 78,a7a8
1r6/6b1/8/6b1/4p3/3k4/K7/8 w - - 3 98,a2a3
2k5/2p2K2/1p6/8/8/prb5/8/6bn w - - 0 57,f7g8
8/8/1R6/8/8/2K5/2b5/1bk5 w - - 0 55,b6b2
8/8/8/8/5k1R/1K6/1b6/b7 b - - 9 85,f4g5
8/5pkp/1p4pb/4p3/p7/b2K4/7P/8 b - - 1 52,a3c1
8/8/3b4/8/K1kb4/8/1r6/8 w - - 40 95,a4a5
7Q/2K5/4B3/3B1k2/8/8/8/8 b - - 6 72,f5g6
8/8/8/8/5k2/5nNB/4B2P/7K w - - 7 58,g3h5
4B1k1/8/5K2/R6B/8/8/8/8 w - - 5 56,h5g6
8/8/3k4/5b2/2K5/8/4n3/1q5b b - - 19 69,h1d5
6k1/8/4p3/6bK/4p3/8/3b4/n7 w - - 0 59,h5g6
8/8/4B3/2k1K3/2N5/1B6/2N5/8 w - - 41 98,e6d5
1k3r2/5p2/8/8/5K2/8/3n4/brb5 w - - 2 48,f4g5
1B6/8/2PB4/N2k4/8/2K5/8/8 w - - 1 64,d6h2
7B/7k/8/8/5K2/8/8/B3R2N w - - 19 81,h8f6
2B5/3K4/8/pBk5/P1P5/8/8/8 b - - 2 63,c5d4
2k5/2p2pp1/3bpn2/2p5/5K2/3n4/7r/b7 w - - 12 43,f4g5
5k1B/r4n2/8/3p4/3B1RP1/5PK1/8/8 w - - 1 46,d4a7
2B5/8/4Bk2/3R1P2/8/8/8/Q1K5 b - - 2 53,f6g5
2b5/p7/n3p1k1/4r3/8/2K5/8/1q1b4 b - - 1 47,g6h7
8/8/8/4k3/1Kp1n3/3b4/8/1b1n4 b - - 1 63,e5f6
b7/4k3/8/K2b4/n1q5/8/8/8 b - - 23 87,c4h4
Q1B5/1B6/8/8/2k5/8/8/2K5 w - - 0 69,c8h3
6k1/4K3/1b1n4/1q1nb3/8/8/8/8 w - - 24 74,e7e6
4b3/8/2b5/8/3kppp1/5n2/5K2/8 w - - 2 73,f2g2
7B/8/8/2R3P1/5k2/1P6/1P3B2/7K b - - 0 45,f4g4
8/8/p1b5/8/b5p1/P6k/8/6K1 b - - 5 52,h3h4
3B4/2k5/2P5/6B1/p5p1/P4pP1/5K1P/2R5 b - - 0 44,c7d6
r1B2rk1/pp3ppp/2p3n1/4q3/2B5/4P2P/P5P1/R2QK2R b KQ - 0 18,e5e3
3B1B2/2P5/6r1/P1P3k1/5R2/6p1/6P1/R5K1 b - - 0 55,g5f4
8/4k3/8/1p6/p7/1p5r/1K2b3/5b2 w - - 0 57,b2a3
8/5k2/8/B5R1/P4P2/2B5/1PP5/2K5 w - - 1 39,g5e5
N1N5/8/8/6k1/B7/8/B5KP/2R2R2 b - - 2 66,g5h6
8/8/6p1/5bKp/7P/2k5/1p6/3b4 b - - 1 56,f5h3
8/6pp/1b6/pp4N1/6kP/4n3/P2K4/6b1 w - - 0 38,d2d3
2B5/PB6/1k6/8/8/8/2P5/2K5 w - - 1 67,a7a8q
8/1b1r4/1Pb5/2K3k1/8/5p2/8/8 w - - 0 49,c5c4
3R3B/4Q3/5B2/8/4k3/8/P4K2/8 b - - 8 58,e4f5
2b2bBr/5n1p/2q3n1/p1Ppp1p1/PNk5/R7/2K1NP1R/5B2 w - - 5 44,b4c6
7B/8/7k/8/5K2/8/6R1/B6N w - - 29 86,h8f6
8/8/1B6/8/1k2K3/8/4Q3/2B5 b - - 30 73,b4c3
5B2/1R6/k2B4/5K2/6P1/8/8/8 w - - 2 71,g4g5
7B/2k3P1/3R4/4BK2/P3P3/5N2/P7/7R b - - 0 43,c7c8
2n5/5kbp/2p3p1/6b1/8/8/2K5/8 b - - 5 43,h7h5
8/8/8/1K6/8/3k4/5b2/3r2b1 b - - 21 85,g1h2
8/8/8/8/5pK1/8/5k2/4b1b1 b - - 1 71,f4f3
8/8/8/5p2/7k/4bp2/8/6bK b - - 1 62,f3f2
2B5/7N/2R5/7B/3p2Pk/4P3/4KP1P/8 w - - 0 47,h7g5
4r3/5k1p/6p1/4b3/3n3P/6P1/5PK1/b7 b - - 0 30,f7e6
1rb5/p4k2/n1B1p1p1/2P1P3/1p3PP1/8/2q4P/3bK2R w - - 1 36,e1f1
4B1BN/8/8/8/8/3K4/5Q2/2k5 w - - 11 76,h8g6
2B5/7p/4Bk2/5PpP/4K1P1/8/1b6/8 b - - 0 59,h7h6
5k2/5p2/4pNp1/4Pn2/b4P1P/3K4/r7/3b4 b - - 0 52,a2c2
8/1Rp5/2Bp4/3B4/P1P3k1/5R2/7P/6K1 b - - 8 46,g4h5
5k2/pp6/2pK4/3b4/PP6/8/8/2q4b w - - 0 37,d6d7
3kr3/pp1n4/2p3q1/3p2P1/1P1P4/P4Nb1/2P3P1/1K2b3 w - - 0 38,f3e5
8/p7/p7/8/2p5/K1kb3R/8/1r5b w - - 0 50,h3h2
8/8/2k5/p1p5/1b1b4/1K6/8/8 b - - 5 55,b4e1
8/1P6/4R3/3B4/2Bk2p1/8/6PP/6K1 b - - 0 50,g4g3
2k2bnr/2p1ppp1/8/2p1K3/8/8/5n2/b7 w - - 0 36,e5d5
8/2b5/8/8/3b4/K1k5/1r6/8 b - - 37 93,d4h8
5k2/2K5/2p5/3b4/1q6/8/8/7b b - - 3 41,h1g2
8/8/3K3k/5R1B/8/8/B7/8 w - - 47 82,h5g4
r7/8/8/1pK5/p5k1/8/8/5b1b b - - 7 55,h1g2
B1B5/8/8/5P1p/2N2kp1/8/6PP/4R1K1 w - - 3 42,h2h4
8/p7/1p4PN/3B4/8/8/4BK1P/2k5 b - - 1 42,c1d2
5BR1/4P3/8/ppp5/2k5/8/PPPB1KPP/8 b - - 0 37,c4d5
5B1B/3p4/2k5/p3R3/1p4pP/P7/1P6/6K1 b - h3 0 55,g4h3
3B4/1k6/8/5Q2/5Bp1/4PbK1/8/8 b - - 0 59,b7c6
2B5/PB6/8/1k6/8/8/2P5/2K5 b - - 0 66,b5b6
2R5/8/3r1p2/5P1P/1p3bK1/1Pk5/P7/2b5 b - - 9 59,c3b2
2k5/8/8/3K4/5B2/B3Q3/8/8 b - - 50 83,c8d8
8/8/8/2p1p3/2kb1b2/1p6/7p/7K w - - 0 70,h1g2
8/8/2k5/2BR4/3B1K2/8/8/8 w - - 1 60,f4e5
RNBR4/5k2/8/8/8/5BK1/8/8 w - - 1 54,g3h4
rn2k2r/5ppp/8/8/3n4/8/1q2p3/b1b3K1 w kq - 0 55,g1h2
8/8/8/8/4K1r1/1kb5/3b4/3n4 w - - 18 87,e4d5
8/8/5b2/6bK/q7/8/6k1/8 b - - 11 70,g5h4
8/5Nk1/5N2/3BK3/8/5R1B/8/8 w - - 11 59,h3g4
8/8/p3p3/3b2k1/R2K4/3b4/5R2/8 b - - 5 60,d5c6
3B1B2/8/k7/2K5/6P1/8/8/1R6 b - - 15 77,a6a7
8/8/1b6/p1b5/8/2K2p2/4q1k1/8 b - - 3 78,g2h3
7B/1K1k4/8/4Q1B1/8/8/8/8 w - - 10 69,g5h6
8/2k2B2/4R1B1/8/2K5/8/8/8 w - - 23 70,g6h7
8/8/8/8/3b2k1/8/6Kp/6b1 w - - 2 72,g2h1
5B2/4P2P/4N3/2Q5/2NP4/8/1B4k1/4K3 b - - 0 52,g2h3
6k1/4p3/8/7p/p3pb2/8/6K1/2b5 b - - 1 48,g8h8
1R6/8/4p3/3bK3/2b5/8/p6k/R7 w - - 6 73,e5f4
8/5k2/2B1R3/3B2P1/P7/8/8/6K1 b - - 0 50,f7g8
6k1/6Pp/2p5/2Kb4/8/6q1/8/5b2 b - - 1 53,h7h6
8/1B1k4/B7/K7/2N5/1P6/2P5/8 w - - 3 61,c4e5
4k2r/1K1n1ppp/5n2/4b3/8/5P2/5r2/b7 b k - 7 33,h8g8
8/8/4K3/1k6/1n6/2b5/8/q3b3 b - - 1 70,e1h4
rnb1k1nr/pppp1p2/8/4p2b/1BB1P1p1/P2P4/1PPN1P1P/R3K1N1 w Qkq - 0 12,f2f4
8/b7/4kp2/6pp/1pN5/2nN2PP/P2K1P2/2b5 w - - 0 45,d2c1
6k1/3b1p1p/2b4P/7P/4p1r1/8/7K/8 w - - 0 39,h2h3
5B2/7p/8/B1R5/1P6/2Pk4/7P/5RK1 b - - 0 43,h7h6
8/8/2k5/8/5K2/BQ6/1B6/8 w - - 1 59,f4g5
7B/2B5/1p1P4/2k5/1p6/pK6/P7/8 b - - 0 44,c5c6
7k/7B/5b1P/7K/2B5/8/8/8 b - - 6 62,h8h7
8/8/k4B2/8/4QBK1/4P3/8/8 b - - 0 62,a6b6
2B5/3B4/3k3p/5PpP/4K1P1/2b5/8/8 b - - 53 86,c3f6
8/8/4b3/3br2k/1Kn5/8/5q2/8 b - - 3 89,h5h6
8/5kpp/1b2r3/8/1P6/5KP1/3b1P1P/8 w - - 1 44,f3g2
5Bk1/R7/1P3B2/6P1/4P3/3PK3/8/8 w - - 7 54,g5g6
7B/8/4k3/1p2bp2/2p5/2P1BQP1/5P2/5K2 w - - 1 46,h8e5
B7/1k6/1p4p1/5bP1/4p3/8/8/1BK5 b - - 0 48,b7a8
4b3/8/2b5/6n1/3k1pp1/4p3/4K3/8 b - - 3 75,g5h3
8/8/6p1/4Kb2/6b1/6k1/7p/2q5 b - - 1 70,h2h1r
N7/8/2BR4/3B4/2P3k1/8/7P/5RK1 b - - 2 54,g4h5
8/8/8/8/8/4kppp/4q3/bnb4K w - - 4 81,h1g1
N4k1N/1R6/5B2/4B3/8/8/8/6K1 w - - 2 71,h8g6
8/8/3b4/8/4p2b/8/1K2pk2/n7 b - - 5 88,h4g5
8/B2k1R2/4n3/3pB3/8/5PK1/8/8 b - - 4 50,d7e8
7B/2Q3B1/4kP2/6R1/8/8/8/2K5 w - - 5 61,g5g6
8/8/2rk4/1pp5/2K5/8/8/b5b1 w - - 0 55,c4d3
8/2B5/4k3/N1KR4/1B6/8/8/8 b - - 12 71,e6f7
B7/1Bp5/3p4/6k1/P1P5/5R2/7P/R5K1 w - - 1 43,a1f1
3b4/1kp5/1pn1r3/bK6/7p/7P/6R1/8 w - - 6 70,b5c4
5K2/8/5b2/8/4qb2/4k3/8/8 b - - 39 84,f6h8
6k1/4p3/8/7p/4p3/8/3b1K2/n1b5 b - - 5 53,e4e3
8/5p2/3kp3/4r1pp/3p1b2/8/6K1/2b5 b - - 3 44,h5h4
6B1/8/2k1BR2/1R2pP2/2PbK3/1P6/P7/8 b - - 0 49,c6c7
2k5/3R3B/4PP1p/7P/5K2/5B2/8/8 w - - 3 60,h7g8
8/8/p6N/3B4/1p6/2k5/4BK1P/3Q4 w - - 4 47,h6g8
8/8/8/5pK1/7p/2k4b/2b5/3q4 w - - 0 68,g5h6
8/8/1K2B3/pB6/PkP5/8/8/8 b - - 8 66,b4c3
5BR1/4P3/8/p1p5/1pk5/8/PPPB1KPP/8 w - - 0 38,h2h4
8/6b1/8/6b1/4p3/4k3/K7/nr6 b - - 5 95,g7h8
8/8/8/4B3/3N1B2/3KP3/8/3k4 w - - 9 73,f4h6
2K1k2r/3n1pp1/5n2/4b3/8/5r1p/8/b7 w k - 0 37,c8b7
N7/8/8/6k1/B1P5/1B6/7P/3R1RK1 w - - 13 60,h2h4
5B1B/8/3N4/8/6K1/2P5/4k3/8 b - - 2 60,e2e3
8/5BK1/8/3B4/2Pk3R/8/8/8 b - - 2 79,d4c5
7K/5k2/8/6q1/8/2b5/8/2b5 w - - 70 100,h8h7
8/6kp/6p1/4pp2/2K5/4b3/7P/4b3 b - - 1 57,e1h4
8/2P5/1K3Bk1/4B1P1/5P2/8/8/8 w - - 1 61,f4f5
2B5/3B4/5k1p/5PpP/6Pb/5K2/8/8 w - - 12 66,f3e4
7r/2p5/4k3/p3rb2/P2K4/1p6/8/5b2 w - - 0 43,d4c3
6k1/6bp/8/5p2/1p6/5q2/7K/b7 b - - 1 44,h7h6
rn2kbn1/8/4q3/3r4/2K5/4b3/8/8 w - - 2 93,c4c3
7b/6b1/8/8/8/4K3/2q5/2k5 w - - 4 67,e3f4
5R1B/7Q/8/8/3B4/7k/P4K2/8 b - - 14 61,h3g4
8/6K1/3k2B1/5P2/4B3/8/8/8 w - - 9 70,f5f6
k7/8/P5p1/K3Bp1p/3PpB2/4P3/6P1/8 w - - 9 56,g2g4
7b/6b1/8/3k4/2p5/8/2K5/8 w - - 0 57,c2d1
B1B5/3K4/6P1/8/6kP/8/7P/8 b - - 0 55,g4f5
1k6/2p2p2/8/3b4/1K4p1/1P1B4/2P2q2/7b b - - 1 43,g4g3
7B/8/7k/8/5K2/8/6R1/B6N b - - 22 82,h6h7
2B5/8/2k5/4K3/2N5/1B6/2N5/8 w - - 39 97,c2b4
8/8/3b4/8/2P3kp/6b1/6K1/8 b - - 11 64,g4g5
5k2/8/2B1R3/3B4/P7/8/6P1/6K1 w - - 1 49,g2g4
5B1B/3k4/8/7R/3K4/8/8/8 w - - 11 65,h5h6
R1BR4/5k2/1P6/8/8/5BK1/8/8 w - - 1 52,g3h4
2K5/5rk1/8/8/4n3/1p6/1p6/1r1b1b2 w - - 0 71,c8d8
7B/5k2/5NRK/6P1/2pB4/2P5/8/8 w - - 7 56,g6g7
8/1R5N/8/8/5P1P/3pB3/2bP3K/1bk3Q1 b - - 1 45,c2d1
B7/8/8/2k5/8/1R6/1PP5/2K2B2 b - - 0 58,c5d6
r1bqk2r/ppp2pp1/2n2n1p/2B1P3/2B5/5N2/PPP3PP/RN3bK1 w kq - 0 12,c4f1
B2b4/6R1/2P4n/p3pB2/k4P1p/3R3P/8/K7 w - - 0 71,d3d8
1R5B/Q7/5B2/8/2k5/8/P4K2/8 w - - 3 56,h8g7
1k4nr/1P3p1p/2p1p1p1/3p4/3P4/bR2P3/P4PPP/2b1R1K1 w - - 0 26,g1f1
7B/8/6K1/2Bk1P2/1P6/6P1/8/8 b - - 0 55,d5e4
5B2/8/4P3/2Q4P/2NN4/3P4/1B4k1/4K2R b - - 2 47,g2h1
8/8/8/5k1B/2B4p/P1Q4K/1P6/8 b - - 6 63,f5g5
b7/4k3/K7/2nb4/8/1q6/8/8 w - - 26 89,a6a7
6k1/2R2p2/6p1/4P2p/P4b2/B5PP/7K/2b5 w - - 0 47,a3c1
r7/2p4P/4k3/p3rb2/P2K4/1p6/8/5b2 w - - 0 42,d4c3
7r/1B3p2/2Bk4/4p1pp/8/5P2/6P1/R1R3K1 w - - 2 42,c6e4
3b1b2/8/8/8/8/3k4/pp6/4K3 b - - 5 76,f8h6
1k1K4/2p3p1/6b1/p3r2p/2bP3P/N1R2PP1/PrB5/2Q1B3 b - - 5 45,e5e8
8/8/3k4/8/3B3K/2P1B1P1/P4P2/8 b - - 8 56,d6e7
8/8/8/3b4/1kb5/p7/1pK5/7n w - - 10 68,c2d2
b7/1b2k3/3n4/2K5/5q2/8/8/8 b - - 7 79,f4h6
5B2/7R/8/8/1B4P1/P6P/5K2/k7 b - - 0 45,a1b2
B2R3N/8/8/8/6B1/3NQ1R1/1k5K/8 b - - 14 94,b2c3
8/1p6/p1p2k1p/P2p2n1/1b1K4/6n1/8/4b3 w - - 2 59,d4e3
2Bk4/3R3p/4B1p1/8/3P4/8/4PP1K/5R2 b - - 2 32,d8e8
2BK2BR/P7/8/8/R7/6k1/8/8 b - - 0 73,g3g2
1q4kn/6nb/7r/8/8/K7/8/1b6 b - - 1 73,h8g6
3N4/8/5N2/2k5/2Q5/3B1B2/5K2/8 b - - 28 87,c5d6
7B/8/8/7k/5K2/8/6R1/B6N w - - 23 83,h8g7
8/8/8/8/2k2ppp/8/4q1K1/bnb5 w - - 4 76,g2h1
8/8/5Kp1/5b2/6b1/6k1/8/2q4r b - - 1 71,h1h8
8/8/8/4p1p1/3b1bK1/5P2/5k2/8 w - - 10 51,g4f5
8/8/8/3b4/2b5/8/pK1k4/R7 b - - 5 85,d5f7
5Q2/5B2/7k/5B2/8/8/3KN3/8 b - - 7 91,h6g5
rnb1k1nr/pppp1p2/8/4p2b/1BB1P3/P2P2P1/1PPN1P2/2KR2N1 b kq - 0 13,h5d1
8/1p6/p1p2k1p/P2p2n1/1b6/2b3n1/2K5/8 b - - 5 60,h6h5
6r1/8/8/5k2/7K/2b5/1n1b4/8 b - - 49 102,g8h8
8/4K2p/7n/p2k4/P7/1p2b2q/8/2b5 w - - 0 75,e7f8
6B1/2k5/7R/7P/8/R7/P1P2P2/5BK1 b - - 4 47,c7d8
2B5/7p/bP4pk/3B4/P2b1P2/8/6PP/7K w - - 0 47,c8a6
8/8/5k1P/2B5/6Q1/4N3/1PPB2P1/6K1 b - - 0 46,f6f7
3b4/8/8/4p3/7b/8/K3pk2/n7 w - - 14 84,a2a1
B5BQ/1K3k2/8/8/8/8/8/8 b - - 0 69,f7g6
8/5k2/Kp6/p4n2/P7/8/5b2/6bq b - - 1 44,h1h8
8/8/8/8/8/3k1ppp/4q3/bnb4K b - - 3 80,g3g2
8/8/8/4B3/3N1K2/4P1B1/6k1/8 w - - 19 78,g3h4
8/8/8/2b5/2P3kp/6b1/8/7K b - - 9 63,g3d6
6B1/8/1p6/2b5/8/p1k5/K7/6b1 b - - 11 61,g1f2
8/8/6K1/4kq2/1n6/8/3b4/4b3 w - - 16 78,g6g7
8/4R1Bk/5BP1/7P/P7/8/1P6/4R1K1 b - - 0 50,h7g8
7B/8/5BQ1/8/k1p3P1/8/2K2P2/8 b - - 0 46,a4b5
1q6/1b2kp2/4b2p/K6P/8/8/8/6n1 b - - 1 63,g1h3
8/5p2/2b1p3/4k1pb/8/5n1K/8/8 b - - 1 66,g5g4
6k1/8/3q4/2b5/1p2K3/8/8/b7 w - - 0 58,e4f5
N7/8/8/2P4k/B7/1B6/7P/3R1RK1 w - - 1 61,h2h4
4B1BN/8/5Q2/4K3/8/2k5/8/8 w - - 1 71,h8g6
8/8/k2K2p1/4Bp1p/3PpB2/4P3/6P1/8 b - - 1 58,a6b7
r4rk1/p4pp1/P1qb3p/1p3P1P/2n1P2P/5K2/8/2b5 w - - 0 32,f5f6
4B3/8/8/8/Q1B4p/P3k2K/1P6/8 w - - 1 61,h3h4
6k1/8/8/8/7p/r5p1/4b3/r4bK1 w - - 0 66,g1h1
8/8/1p6/2b5/8/p5k1/K1B5/6b1 w - - 2 57,c2a4
2r5/8/8/8/K3k3/3n4/5r2/2b3bq w - - 0 56,a4b5
